20,118,3.1880965
20,678,2.8625138
21,558,4.0098915
21,222,3.828016
21,129,3.7692308
21,164,3.7692308
21,447,3.6592858
21,324,3.2380953
21,370,3.1138709
21,948,2.002653
21,103,2.0
21,440,1.0
22,511,4.4666667
22,79,3.9198968
22,258,3.85595
22,241,3.7466588
22,510,3.6061542
22,80,3.2
22,128,3.1874819
22,376,3.0
22,377,1.5
22,791,1.5
23,170,4.375
23,463,4.255888
23,196,4.1880536
23,172,4.13672
23,1006,4.0
23,381,3.9
23,258,3.8685536
23,385,3.7718773
23,404,3.5682635
23,323,3.0500622
24,372,4.5
24,64,4.3198333
24,662,4.285964
24,191,4.111255
24,427,4.0
24,153,3.8228621
24,129,3.770044
24,742,3.6666958
24,367,3.2861714
24,763,3.1818805
25,357,4.2852983
25,228,4.0533447
25,181,3.9975302
25,258,3.8550944
25,222,3.8387341
25,615,3.8050373
25,208,3.7648852
25,25,3.5293515
25,257,3.5037694
25,501,3.4285412
26,1015,4.0
26,258,3.8550525
26,15,3.7679152
26,125,3.5707443
26,685,3.5298872
26,25,3.5219977
26,1016,3.3310542
26,455,2.9991632
26,235,2.93284
26,930,2.7488241
27,246,4.208327
27,298,4.006313
27,475,3.9550884
27,742,3.6627605
27,596,3.6377656
27,121,3.5548398
27,925,3.499878
27,281,3.222166
27,370,3.2055202
27,978,2.0
28,173,4.2562227
28,98,4.1012583
28,209,4.0
28,79,3.9200642
28,95,3.909091
28,7,3.7666879
28,380,3.7401457
28,234,3.730185
28,201,3.5006645
28,217,2.8333333
29,98,4.098971
29,189,3.856088
29,332,3.663283
29,1018,3.513808
29,748,3.1850493
29,245,3.169871
29,539,3.168258
29,689,3.1062713
29,678,2.8819299
29,358,2.5253048
30,1007,4.75
30,181,3.9905019
30,435,3.823108
30,82,3.8124282
30,286,3.4915683
30,539,3.170202
30,255,3.113314
30,289,3.094041
30,678,2.8719983
30,688,1.3763479
31,705,4.4444447
31,135,4.3620634
31,484,4.252155
31,498,4.207209
31,302,4.0994534
31,504,4.0001574
31,493,3.4054592
31,682,3.2403765
31,886,3.1677573
31,321,3.1463847
32,246,4.199675
32,117,3.70515
32,276,3.6762638
32,591,3.6658986
32,290,3.664085
32,151,3.5747647
32,1012,3.5559251
32,294,3.343219
32,250,3.2410073
32,249,3.236027
33,313,4.217815
33,292,3.955683
33,895,3.8844783
33,258,3.857702
33,333,3.7748954
33,307,3.5399272
33,751,3.5264997
33,328,3.3893645
33,343,3.3789396
33,872,2.9786417
34,242,4.009411
34,332,3.65387
34,690,3.611384
34,329,3.4891543
34,286,3.4869623
34,310,3.4506178
34,312,3.2978058
34,245,3.1646185
34,299,3.028864
34,259,2.7176828
35,1025,4.32787
35,242,3.9877906
35,332,3.6518018
35,261,3.3726523
35,680,3.3338928
35,322,3.224301
35,259,2.7770014
35,881,2.5688546
35,243,2.425643
35,877,2.389277
36,885,5.0
36,883,4.027698
36,269,4.016668
36,268,3.7311714
36,882,3.6735718
36,307,3.557087
36,339,3.3850317
36,319,3.2357438
36,682,3.217606
36,748,3.1935573
37,56,3.9412367
37,79,3.9156413
37,222,3.836985
37,183,3.8075302
37,117,3.7053711
37,685,3.539744
37,403,3.456452
37,55,3.385094
37,288,3.3067563
37,540,2.25
38,465,4.111111
38,95,3.909091
38,153,3.8735342
38,161,3.6153846
38,432,3.6
38,679,3.5
38,328,3.3859649
38,139,2.3333333
38,573,1.8981475
38,758,1.5
39,313,4.2139206
39,315,4.081112
39,306,4.0443134
39,258,3.857414
39,333,3.7748435
39,300,3.5763562
39,900,3.4590623
39,347,3.4522002
39,352,3.1244364
39,345,3.1046627
40,880,3.855846
40,258,3.855232
40,333,3.774929
40,268,3.7643194
40,303,3.724462
40,340,3.4824533
40,754,3.3896058
40,271,3.3870637
40,345,3.1654434
40,243,2.3883016
41,170,4.374522
41,313,4.2096295
41,98,4.1071787
41,265,3.820281
41,435,3.807126
41,486,3.7776268
41,746,3.75
41,28,3.7405643
41,751,3.4996133
41,31,3.4444444
42,96,4.064527
42,423,3.7424703
42,274,3.61753
42,588,3.5623548
42,403,3.4369566
42,625,3.393778
42,546,3.156461
42,1028,3.0774462
42,44,3.0
42,794,3.0
43,14,4.045674
43,137,3.9262288
43,204,3.775996
43,203,3.7497904
43,151,3.5785372
43,5,3.4277499
43,815,3.4269342
43,40,3.2002125
43,323,3.0660968
43,120,3.0
44,660,4.4545655
44,195,4.2145276
44,443,4.000437
44,258,3.86242
44,507,3.8151584
44,15,3.7632687
44,449,3.5723927
44,294,3.3496137
44,644,3.333924
44,240,2.5827713
45,127,4.3917027
45,121,3.5594594
45,25,3.5226214
45,109,3.4280717
45,1061,3.3739393
45,476,3.365023
45,472,3.1967595
45,118,3.1777952
45,763,3.1764686
45,473,2.5648382
46,1062,4.6680284
46,127,4.3837934
46,313,4.2159395
46,181,3.9873455
46,333,3.7777035
46,690,3.6295087
46,151,3.5802732
46,307,3.5478985
46,328,3.3972688
46,288,3.2854455
47,302,4.0906715
47,306,4.0478745
47,292,3.9662273
47,268,3.7403612
47,340,3.5465336
47,324,3.2460241
47,321,3.136167
47,323,3.0528874
47,995,2.8607724
47,683,2.5035622
48,603,4.5701213
48,661,4.3377714
48,174,4.2197404
48,210,3.783626
48,609,3.75
48,690,3.6090128
48,680,3.3322146
48,308,3.1678576
48,309,2.9399278
48,259,2.764067
49,302,4.0902953
49,47,3.777174
49,547,3.6
49,68,3.411489
49,625,3.387058
49,959,3.321731
49,995,2.8570344
49,559,2.840522
49,581,2.75
49,1003,2.0
50,1084,4.259992
50,246,4.2018943
50,9,4.066433
50,475,3.9770355
50,125,3.5727484
50,286,3.487967
50,253,3.4
50,823,3.110517
50,123,2.7294374
50,325,2.1624734
51,603,4.5822644
51,83,4.379278
51,64,4.320129
51,132,4.044753
51,496,4.0089097
51,182,3.8637834
51,203,3.7757254
51,679,3.530946
51,148,3.391766
51,485,2.3554523
52,498,4.1818156
52,1086,4.0
52,95,3.909091
52,116,3.8290014
52,257,3.5117965
52,280,3.5
52,1009,3.5
52,405,3.4006324
52,250,3.2392733
52,748,3.1957438
53,174,4.222959
53,100,4.2041245
53,228,4.053737
53,199,4.007753
53,181,3.9819698
53,924,3.7500556
53,24,3.7398055
53,845,3.5406516
53,250,3.2307117
53,281,3.2167597
54,313,4.208332
54,302,4.0874486
54,298,4.0
54,268,3.7588696
54,742,3.668674
54,676,3.6262481
54,685,3.533551
54,595,3.1666667
54,820,2.9999998
54,106,2.8763156
55,89,3.9997084
55,144,3.937848
55,56,3.9296987
55,257,3.5349994
55,685,3.5234857
55,405,3.3850074
55,1016,3.270479
55,678,2.906423
55,254,2.8915203
55,1089,2.0
56,91,4.0
56,222,3.8427262
56,71,3.8123105
56,447,3.6367645
56,121,3.5626848
56,449,3.5555556
56,755,3.5
56,869,3.3333333
56,546,3.158204
56,1047,2.944985
57,419,4.216336
57,79,3.920007
57,304,3.89959
57,204,3.7794242
57,28,3.743309
57,682,3.256328
57,760,3.0
57,1047,2.9472687
57,243,2.4442637
57,756,2.3675578
58,709,4.285714
58,173,4.250064
58,100,4.199673
58,9,4.0557942
58,1099,3.9825966
58,144,3.9434144
58,268,3.7530854
58,109,3.4271662
58,1098,3.3333333
58,214,2.5
59,23,4.198586
59,196,4.1897106
59,715,4.1666665
59,92,4.0
59,742,3.6644256
59,323,3.0626354
59,468,3.0
59,951,3.0
59,235,2.9347441
59,485,2.375
60,525,5.0
60,60,4.4
60,430,4.285714
60,427,4.0002913
60,162,4.0
60,604,4.0
60,1021,4.0
60,222,3.8386278
60,208,3.7710044
60,403,3.4571934
61,304,3.903803
61,690,3.6112783
61,347,3.4445126
61,331,3.4440157
61,328,3.390006
61,1127,3.235013
61,323,3.074905
61,678,2.8902502
61,243,2.4393458
61,342,2.3827214
62,12,4.375
62,498,4.199528
62,712,4.0
62,382,3.6666667
62,65,3.6625
62,257,3.5132837
62,68,3.4166667
62,1016,3.3903055
62,665,3.142857
62,21,2.6
63,1007,4.75
63,50,4.3174233
63,100,4.2131605
63,242,3.99706
63,20,3.8178017
63,762,3.6479027
63,1067,3.4976907
63,277,3.1580172
63,1028,3.0991576
63,289,3.092595
64,516,5.0
64,381,3.9
64,684,3.8888888
64,1063,3.8333333
64,778,3.8156452
64,736,3.7518516
64,160,3.75
64,433,3.7213075
64,176,3.5830843
64,392,3.142857
65,1142,4.4012976
65,100,4.207721
65,196,4.1876245
65,97,4.0
65,806,4.0
65,56,3.9376073
65,202,3.8628318
65,47,3.7713516
65,676,3.6247132
65,125,3.572194
66,471,4.0442657
66,298,4.00005
66,1,3.9962938
66,181,3.9873605
66,258,3.860372
66,7,3.754978
66,117,3.7062795
66,597,3.2677047
66,249,3.2311974
66,877,2.3397496
67,1093,4.5013304
67,64,4.320077
67,743,4.0
67,1,3.995809
67,151,3.5852287
67,121,3.556354
67,147,3.5378706
67,405,3.385947
67,1095,3.2525253
67,240,2.6033094
68,178,4.502369
68,237,3.8308642
68,7,3.770288
68,117,3.7182004
68,742,3.649014
68,405,3.3985825
68,118,3.1678424
68,245,3.1577828
68,1047,2.936018
68,411,2.7674248
69,256,4.5
69,12,4.3751364
69,174,4.2328672
69,427,4.002439
69,56,3.9542773
69,258,3.8557403
69,175,3.8287132
69,268,3.76302
69,300,3.5560238
69,240,2.6046226
70,50,4.317962
70,419,4.2000813
70,1133,4.0
70,82,3.8111544
70,210,3.7805848
70,746,3.7399516
70,431,3.4240456
70,399,3.2626276
70,584,3.25
70,217,2.8333333
71,923,4.2531486
71,462,4.0703583
71,285,4.0495634
71,89,3.9978507
71,475,3.9640622
71,56,3.9464288
71,134,3.9284794
71,222,3.8365047
71,276,3.6541252
71,346,3.3876014
72,195,4.20918
72,48,3.9285715
72,182,3.8820896
72,234,3.7272727
72,679,3.5103152
72,699,3.325019
72,568,3.311134
72,866,3.2857144
72,54,2.874917
72,1110,2.6
73,127,4.378213
73,12,4.3759627
73,357,4.288033
73,480,4.2649946
73,657,4.101887
73,475,3.966414
73,56,3.9440863
73,588,3.6228678
73,206,3.5
73,94,2.6076405
74,272,4.3177114
74,1084,4.2440042
74,100,4.1983185
74,9,4.0685086
74,285,4.045509
74,237,3.8223057
74,15,3.7820332
74,126,3.7547357
74,326,3.6748474
74,288,3.3029137
75,496,3.9978454
75,237,3.815982
75,121,3.568918
75,147,3.5533597
75,1017,3.4909558
75,476,3.352624
75,546,3.1603866
75,409,3.1295755
75,284,3.125368
75,240,2.4908614
76,135,4.358593
76,1129,4.3333335
76,100,4.208105
76,92,4.0008864
76,61,4.0
76,811,4.0
76,531,3.9000766
76,175,3.8222008
76,276,3.655527
76,582,3.6116967
77,518,4.327869
77,484,4.2482395
77,195,4.216324
77,23,4.1875362
77,474,4.1761327
77,172,4.131694
77,91,3.9965599
77,168,3.7934659
77,238,3.7347715
77,125,3.5714285
78,269,4.018549
78,298,4.0
78,1160,3.8
78,257,3.5147092
78,301,3.3562725
78,255,3.1192074
78,289,3.1150215
78,323,3.0095425
78,1047,2.9294336
78,412,2.7275214
79,50,4.314377
79,124,4.2281237
79,100,4.2159104
79,246,4.2013283
79,269,4.016731
79,508,3.7847316
79,303,3.715387
79,288,3.3046358
79,937,3.2
79,1161,2.4992626
80,466,4.3333335
80,50,4.319025
80,269,4.015276
80,194,3.8346329
80,45,3.8330536
80,87,3.8326175
80,423,3.7514818
80,582,3.6141975
80,58,3.5488858
80,886,3.2237277
81,169,4.3636365
81,471,4.035892
81,273,3.916683
81,742,3.662843
81,432,3.6
81,280,3.5032198
81,476,3.3746119
81,824,3.0
81,411,2.8460162
81,3,2.6
82,135,4.3613896
82,56,3.9373302
82,194,3.8344817
82,183,3.8064752
82,508,3.784552
82,477,3.5007048
82,597,3.255323
82,1134,3.0
82,717,2.5
82,756,2.3691392
83,660,4.451118
83,97,4.0
83,215,3.9234507
83,210,3.7829049
83,385,3.768557
83,234,3.7280855
83,281,3.2180774
83,623,2.986971
83,576,2.5
83,78,2.304328
84,529,4.502119
84,12,4.375
84,528,4.338626
84,742,3.674289
84,121,3.5547256
84,405,3.3922796
84,1033,3.3319714
84,322,3.2112203
84,748,3.1982145
84,289,3.1125944
85,228,4.057737
85,427,3.9964476
85,507,3.8356493
85,433,3.7272727
85,588,3.5639603
85,25,3.519443
85,642,3.4331446
85,1065,3.25
85,51,3.2
85,259,2.7607322
86,1175,5.0
86,258,3.8730018
86,889,3.637601
86,300,3.581622
86,286,3.487649
86,327,3.4846969
86,319,3.2196739
86,879,3.1992242
86,872,3.0073965
86,881,2.5729034
87,585,4.0
87,82,3.8162706
87,210,3.78238
87,274,3.601634
87,384,3.5015337
87,554,3.373941
87,1016,3.314461
87,367,3.2831101
87,40,3.1882002
87,401,3.1541445
88,904,5.0
88,302,4.0983133
88,315,4.0877132
88,750,4.0452733
88,690,3.630642
88,261,3.3768294
88,301,3.324592
88,886,3.2596254
88,321,3.1067078
88,881,2.599856
89,197,4.4546013
89,127,4.380771
89,936,4.3333335
89,246,4.193873
89,1048,4.0
89,381,3.9
89,216,3.876487
89,732,3.857143
89,117,3.7061362
89,221,3.4943478
90,1198,5.0
90,648,4.3970585
90,98,4.1000304
90,1086,4.0
90,382,3.6661239
90,25,3.527429
90,347,3.4451463
90,900,3.4291878
90,289,3.0982542
90,259,2.7465272
91,480,4.264425
91,172,4.135327
91,427,3.9994068
91,193,3.906601
91,507,3.8265443
91,423,3.7816265
91,28,3.740377
91,323,3.0625134
91,264,2.8333333
91,683,2.5
92,172,4.134992
92,168,3.7914462
92,587,3.6666667
92,501,3.4267535
92,739,3.3975499
92,229,3.304605
92,77,3.2560983
92,794,3.0
92,1079,3.0
92,1049,2.0
93,275,3.9715576
93,222,3.8390281
93,15,3.7629502
93,845,3.5417452
93,477,3.4996173
93,815,3.424908
93,476,3.3731134
93,820,3.0
93,235,2.9460258
93,412,2.7272727
94,265,3.8181818
94,343,3.371205
94,744,3.3636363
94,720,3.2727962
94,184,3.0
94,789,3.0
94,1220,3.0
94,1224,3.0
94,1217,2.7926254
94,62,2.5
95,135,4.3636365
95,172,4.134565
95,1,3.999283
95,527,3.75
95,233,3.4444444
95,68,3.4381166
95,625,3.4129577
95,546,3.155365
95,1217,2.8
95,787,2.6666667
96,645,5.0
96,484,4.2509894
96,519,4.2
96,156,4.099449
96,479,4.067289
96,91,3.9925976
96,87,3.832806
96,153,3.8235295
96,8,3.7656531
96,673,3.155113
97,115,5.0
97,670,4.3333335
97,50,4.330511
97,484,4.250553
97,98,4.094802
97,228,4.0585055
97,89,4.0208187
97,482,3.8967059
97,222,3.8394663
97,194,3.8202744
98,209,3.986003
98,517,3.8873117
98,116,3.8464637
98,70,3.8417816
98,163,3.8
98,47,3.7777777
98,655,3.6666667
98,321,3.122569
98,745,3.0
98,938,2.8181818
99,50,4.3173795
99,246,4.1976266
99,79,3.9222758
99,268,3.7353117
99,4,3.6433966
99,111,3.5918968
99,274,3.5658357
99,403,3.466103
99,1016,3.409334
99,873,3.0800917
100,302,4.1049438
100,750,4.05649
100,268,3.7517464
100,354,3.7486947
100,340,3.566002
100,344,3.4978373
100,288,3.2942216
100,321,3.1021981
100,355,2.8965707
100,266,1.5
101,471,4.0379844
101,304,3.8965516
101,222,3.8363423
101,596,3.6771472
101,369,3.6666667
101,405,3.3916056
101,282,3.3174453
101,281,3.2173688
101,252,2.664313
101,829,2.5091395
102,515,4.181818
102,524,4.1666665
102,70,3.8409681
102,161,3.6103525
102,625,3.4
102,405,3.3903728
102,448,3.25807
102,322,3.2251658
102,823,3.1111112
102,768,3.0
103,127,4.3826776
103,50,4.318992
103,144,3.94321
103,222,3.835289
103,527,3.754069
103,126,3.7395122
103,24,3.736943
103,117,3.7132473
103,300,3.569854
103,121,3.556913
104,285,4.0532355
104,117,3.7042058
104,287,3.694438
104,300,3.5742564
104,1016,3.3271098
104,301,3.3164306
104,299,3.0454187
104,984,2.6801903
104,756,2.3661256
104,1010,2.0
105,272,4.3166547
105,258,3.8774679
105,333,3.7626512
105,268,3.754083
105,270,3.654056
105,307,3.51783
105,286,3.4958045
105,288,3.3092034
105,324,3.264112
105,752,2.3283012
106,660,4.4545455
106,213,4.3333335
106,703,4.0
106,435,3.821349
106,778,3.8186655
106,107,3.8
106,582,3.6147888
106,692,3.539344
106,526,3.2963057
106,828,2.0
107,302,4.093511
107,269,4.0421157
107,258,3.858926
107,305,3.8461323
107,268,3.7728016
107,333,3.7725172
107,300,3.5355296
107,340,3.534057
107,271,3.3945472
107,321,3.117414
108,50,4.316458
108,100,4.211887
108,275,3.995193
108,181,3.9785619
108,237,3.8148794
108,290,3.6694765
108,125,3.5728343
108,121,3.5603585
108,282,3.32078
108,13,3.139659
109,178,4.4987884
109,127,4.3725524
109,566,4.064109
109,97,4.0032477
109,1,3.9996674
109,631,3.9894156
109,475,3.9580898
109,8,3.7603633
109,402,3.6041517
109,1012,3.596508
110,578,3.6
110,307,3.54291
110,568,3.3143914
110,301,3.309721
110,682,3.261852
110,38,3.142857
110,1246,2.5
110,944,2.3333333
110,1179,2.0
110,688,1.3751382
111,272,4.309049
111,313,4.2109656
111,269,4.0186696
111,887,4.0033474
111,1024,3.9399567
111,326,3.6849504
111,340,3.5273008
111,328,3.391205
111,896,3.3560474
111,301,3.325798
112,750,4.070629
112,306,4.065272
112,354,3.7549772
112,327,3.48371
112,331,3.4301896
112,322,3.2215757
112,748,3.2067428
112,689,3.1184475
112,289,3.112566
112,903,2.1989212
113,976,5.0
113,100,4.197759
113,126,3.7388706
113,326,3.6643317
113,329,3.4943807
113,327,3.4871287
113,262,3.4751012
113,294,3.3500798
113,595,3.1683953
113,321,3.1210182
114,1104,5.0
114,195,4.2176886
114,191,4.110165
114,269,4.0175467
114,505,3.8333333
114,175,3.8240168
114,507,3.818577
114,183,3.8100743
114,204,3.768087
114,157,2.5
115,127,4.3783784
115,11,4.3722
115,228,4.058964
115,92,4.0007677
115,20,3.815043
115,265,3.8096354
115,8,3.774641
115,234,3.727121
115,762,3.643232
115,1067,3.513645
116,7,3.759614
116,751,3.5001166
116,350,3.4891388
116,185,3.452497
116,331,3.4386644
116,271,3.388593
116,250,3.2355778
116,255,3.1044183
116,942,3.0
116,1216,2.5040653
117,50,4.3198357
117,150,4.1188116
117,181,3.9862337
117,15,3.764025
117,268,3.7383935
117,151,3.577351
117,405,3.3907735
117,1047,2.9287682
117,829,2.4993355
117,758,1.5
118,774,4.5
118,174,4.221492
118,654,4.120274
118,156,4.097305
118,475,3.9636226
118,433,3.7319105
118,547,3.6
118,176,3.5938315
118,200,3.5343971
118,324,3.2383895
119,718,5.0
119,213,4.3333335
119,313,4.2103615
119,1153,4.0
119,222,3.8406086
119,237,3.8146744
119,382,3.667979
119,328,3.3866818
119,407,3.2
119,392,3.142857
120,9,4.0585723
120,924,3.7504451
120,25,3.5400171
120,257,3.5067203
120,286,3.4958572
120,405,3.4113452
120,282,3.3125584
120,245,3.164308
120,546,3.1580398
120,252,2.6949956
121,509,4.285714
121,514,4.1337395
121,14,4.0384007
121,86,4.0023212
121,180,3.9409964
121,740,3.8880618
121,117,3.6972616
121,121,3.5542634
121,405,3.3905253
121,291,3.222962
122,509,4.285714
122,715,4.1669464
122,212,4.0
122,708,4.0
122,427,3.9964612
122,215,3.9312367
122,510,3.6
122,378,3.5
122,387,3.286125
122,1268,2.5
123,192,4.4626007
123,135,4.3649096
123,427,3.9965193
123,275,3.9728801
123,22,3.938685
123,531,3.9003832
123,165,3.780399
123,606,3.75
123,847,3.625
123,13,3.1474028
124,11,4.367661
124,50,4.314869
124,96,4.0864105
124,496,3.9893303
124,79,3.920544
124,616,3.7142856
124,166,3.6702173
124,226,3.6090024
124,550,2.8306136
124,157,2.5041912
125,318,4.3785396
125,190,4.1458454
125,657,4.095441
125,134,3.930556
125,478,3.857259
125,163,3.7930486
125,382,3.662892
125,80,3.2
125,235,2.9361165
125,997,2.0
126,884,4.501534
126,258,3.871379
126,332,3.649607
126,262,3.5611515
126,878,3.5095854
126,294,3.3467913
126,905,3.2450297
126,322,3.2242973
126,245,3.1635256
126,323,3.062234
127,380,3.7496173
127,268,3.6930797
127,300,3.6071508
127,449,3.5583706
127,286,3.427014
127,294,3.3697906
127,229,3.3095167
127,748,3.2344797
127,227,3.1502852
127,243,2.5086408
128,603,4.5772815
128,317,4.125
128,482,3.9007683
128,182,3.8698103
128,508,3.7882714
128,204,3.7700186
128,15,3.7631197
128,739,3.4
128,371,2.8
128,485,2.3772674
129,272,4.318987
129,313,4.2077746
129,269,4.027826
129,303,3.7392745
129,270,3.6389732
129,307,3.538313
129,331,3.4254982
129,339,3.293991
129,873,3.0543578
129,995,2.8411129
130,379,4.3310924
130,216,3.8753667
130,1017,3.4411201
130,642,3.4285715
130,109,3.4247499
130,1014,3.270185
130,1248,3.0
130,1217,2.8
130,1246,2.5
130,105,2.4
131,100,4.2221036
131,313,4.2106967
131,750,4.0493364
131,1,4.0008597
131,275,3.9598348
131,126,3.750359
131,274,3.5843267
131,845,3.5408468
131,1281,3.5
131,221,3.4962626
132,12,4.3767657
132,127,4.376111
132,922,4.25
132,124,4.227336
132,154,3.9999695
132,275,3.9748518
132,56,3.9430282
132,137,3.9416976
132,523,3.925339
132,175,3.8141139
133,272,4.3209662
133,315,4.08147
133,304,3.8977616
133,258,3.8837972
133,751,3.5045066
133,328,3.3848746
133,294,3.3425295
133,322,3.2099493
133,308,3.1667485
133,260,2.3083644
134,313,4.2248793
134,258,3.8654394
134,300,3.5721748
134,286,3.4763944
134,339,3.267885
134,748,3.213692
134,879,3.21233
134,539,3.149435
134,323,3.066278
134,259,2.726661
135,23,4.1914415
135,449,3.560364
135,233,3.4405131
135,431,3.4285715
135,294,3.353663
135,229,3.2875164
135,39,3.2227025
135,227,3.1504338
135,1208,3.0
135,1046,2.9934847
136,1142,4.3931985
136,313,4.206489
136,14,4.040591
136,298,4.0
136,89,3.9986708
136,56,3.93606
136,117,3.7104414
136,276,3.6553638
136,847,3.6254995
136,747,3.1666667
137,50,4.3169746
137,195,4.2121115
137,144,3.9476807
137,237,3.8152502
137,300,3.5734901
137,327,3.4815843
137,55,3.3838775
137,261,3.375287
137,546,3.1585102
137,687,2.1099885
138,483,4.4227037
138,484,4.2516437
138,211,4.0769954
138,496,3.9981623
138,523,3.93065
138,517,3.8888888
138,26,3.832653
138,151,3.5891483
138,121,3.5587656
138,493,3.4054592
139,127,4.380025
139,246,4.198669
139,222,3.837691
139,508,3.7896504
139,1176,3.749617
139,268,3.739664
139,303,3.7280698
139,307,3.53933
139,286,3.4932046
139,458,3.2850897
140,880,3.8724775
140,258,3.8519402
140,268,3.7475414
140,332,3.6788628
140,301,3.3110805
140,319,3.252446
140,322,3.2298427
140,289,3.1107218
140,334,2.8239126
140,325,2.1878176
141,258,3.8539495
141,222,3.837559
141,125,3.585346
141,274,3.5816178
141,535,3.4790404
141,744,3.3678706
141,472,3.2198207
141,826,3.1943457
141,245,3.1629603
141,932,2.7633922
142,169,4.367217
142,89,4.0
142,181,3.9820638
142,895,3.9
142,189,3.8572059
142,82,3.8124282
142,28,3.7402482
142,350,3.5
142,362,2.48706
142,243,2.4148977
143,272,4.317873
143,313,4.2112455
143,333,3.7895877
143,331,3.4596994
143,347,3.4510376
143,328,3.3944418
143,1038,3.3421602
143,682,3.249576
143,323,3.0737247
143,325,2.1874743
144,709,4.285714
144,89,4.0
144,182,3.8655593
144,153,3.8234658
144,508,3.7937753
144,742,3.6646066
144,125,3.5849838
144,699,3.3374908
144,106,2.878696
144,831,2.0
145,275,3.963062
145,56,3.9341664
145,237,3.8230062
145,15,3.760641
145,1248,3.0
145,355,2.875
145,737,2.5
145,756,2.3693397
145,764,1.75
145,974,1.5
146,313,4.215145
146,302,4.093391
146,1022,4.007842
146,300,3.5743048
146,307,3.543148
146,262,3.5400007
146,347,3.4451482
146,346,3.4444196
146,1294,3.0997427
146,688,1.376268
147,904,5.0
147,269,4.0174823
147,292,3.9620485
147,258,3.8566084
147,305,3.8172185
147,690,3.6174097
147,340,3.5363853
147,751,3.5034568
147,339,3.412222
